frame_path,timestamp,chunk_id
frames/frame_259_1295.00s.jpg,1295.0,95
frames/frame_260_1300.00s.jpg,1300.0,95
frames/frame_261_1305.00s.jpg,1305.0,95
frames/frame_262_1310.00s.jpg,1310.0,96
frames/frame_263_1315.00s.jpg,1315.0,96
frames/frame_264_1320.00s.jpg,1320.0,96
frames/frame_265_1325.00s.jpg,1325.0,97
frames/frame_266_1330.00s.jpg,1330.0,97
frames/frame_267_1335.00s.jpg,1335.0,97
frames/frame_268_1340.00s.jpg,1340.0,98
frames/frame_269_1345.00s.jpg,1345.0,98
frames/frame_270_1350.00s.jpg,1350.0,99
frames/frame_271_1355.00s.jpg,1355.0,99
frames/frame_272_1360.00s.jpg,1360.0,99
frames/frame_273_1365.00s.jpg,1365.0,100
frames/frame_274_1370.00s.jpg,1370.0,100
frames/frame_275_1375.00s.jpg,1375.0,101
frames/frame_276_1380.00s.jpg,1380.0,101
frames/frame_277_1385.00s.jpg,1385.0,101
frames/frame_278_1390.00s.jpg,1390.0,102
frames/frame_279_1395.00s.jpg,1395.0,102
frames/frame_280_1400.00s.jpg,1400.0,103
frames/frame_281_1405.00s.jpg,1405.0,103
frames/frame_282_1410.00s.jpg,1410.0,103
frames/frame_283_1415.00s.jpg,1415.0,104
frames/frame_284_1420.00s.jpg,1420.0,104
frames/frame_285_1425.00s.jpg,1425.0,104
frames/frame_286_1430.00s.jpg,1430.0,104
frames/frame_287_1435.00s.jpg,1435.0,105
frames/frame_288_1440.00s.jpg,1440.0,105
frames/frame_289_1445.00s.jpg,1445.0,106
frames/frame_290_1450.00s.jpg,1450.0,106
frames/frame_291_1455.00s.jpg,1455.0,106
frames/frame_292_1460.00s.jpg,1460.0,107
frames/frame_293_1465.00s.jpg,1465.0,107
frames/frame_294_1470.00s.jpg,1470.0,108
frames/frame_295_1475.00s.jpg,1475.0,108
frames/frame_296_1480.00s.jpg,1480.0,108
frames/frame_297_1485.00s.jpg,1485.0,109
frames/frame_298_1490.00s.jpg,1490.0,109
frames/frame_299_1495.00s.jpg,1495.0,110
frames/frame_300_1500.00s.jpg,1500.0,110
frames/frame_301_1505.00s.jpg,1505.0,110
frames/frame_302_1510.00s.jpg,1510.0,111
frames/frame_303_1515.00s.jpg,1515.0,111
frames/frame_304_1520.00s.jpg,1520.0,111
frames/frame_305_1525.00s.jpg,1525.0,112
frames/frame_306_1530.00s.jpg,1530.0,112
frames/frame_307_1535.00s.jpg,1535.0,112
frames/frame_308_1540.00s.jpg,1540.0,113
frames/frame_309_1545.00s.jpg,1545.0,113
frames/frame_310_1550.00s.jpg,1550.0,114
frames/frame_311_1555.00s.jpg,1555.0,114
frames/frame_312_1560.00s.jpg,1560.0,114
frames/frame_313_1565.00s.jpg,1565.0,115
frames/frame_314_1570.00s.jpg,1570.0,115
frames/frame_315_1575.00s.jpg,1575.0,115
frames/frame_316_1580.00s.jpg,1580.0,115
frames/frame_317_1585.00s.jpg,1585.0,116
frames/frame_318_1590.00s.jpg,1590.0,116
frames/frame_319_1595.00s.jpg,1595.0,117
